  -1.024823651328582E+000,  -2.816135186024940E+007,   4.295439975104089E-005,   0.000000000000000E+000,   5.875668004021938E+006,   2.889651056704869E+006,   1.545658917969648E-006,   2.337517223913248E-008,   8.765318869048536E+006,   5.875668004021938E+006,   8.861684951339003E+006,   7.050801604826323E+009,   2.279604383564443E+011,   2.350259774537140E+011,   2.757327738894714E+003,   2.771796689718713E+003,  -2.463590484880055E-017,  -0.000000000000000E+000,   6.542233718061259E-010,   4.858376019221409E+005,   4.858369639508782E+005,   1.620577672940919E-003,  -2.755229371865962E+003,  -1.856128845222138E+003,  -8.447893863464677E+003,  -1.945419189918455E+004,  -6.296579331786742E+005,   2.755229371865962E+003,   6.099957111890428E+002,  -8.564677003744181E-002,  -9.290455246432459E-002,   4.472292960655262E+001,  -3.262338149675099E+005,  -1.392845959997245E+007,   2.315608791678891E-013,   1.827077304372176E-013,   3.759849621334202E-025,   8.529266943707613E-027,   1.761169153460908E-012,   2.315608791678891E-013,   2.804140278985604E-013,   2.778730550014665E-010,   8.983952034931641E-009,   1.189673034320169E-008,   6.637283931571472E-013,   6.660880856152463E-013,   4.232787041243285E-014,   2.594511456603194E-014,   7.857385221475342E-026,   2.367182740400191E-025,   9.620054740741771E-014,   4.232787041243285E-014,   1.186318867217744E-013,   1.397222445831822E-010,   4.517340748217727E-009,   5.990390118188242E-009,   1.614146531094744E-013,   1.619944844112489E-013,   1.684832095827370E-013,   1.304535251468224E-013,   2.768479254938646E-025,   8.459226930914478E-026,   1.206179618109745E-012,   1.684832095827370E-013,   2.264866475062984E-013,   2.318227848620384E-010,   7.495081606027003E-009,   9.927950268197205E-009,   4.962904798079230E-013,   4.980568852139138E-013,   2.116257266228370E-008,   1.064810195341619E-008,   1.765774909266120E-008,   9.263415061842937E-009,   4.657453640196132E-009,   7.728094587960668E-009,   1.189915760044076E-008,   5.990648313220061E-009,   9.929654504700529E-009,   2.882657285523826E-005,   1.450429924700059E-005,   2.405248165249238E-005,   1.261814966591642E-005,   6.344144864687749E-006,   1.052681473217353E-005,   1.620842318932185E-005,   8.160154382312845E-006,   1.352566692031885E-005,   3.442015461582485E-005,   6.636736364781319E+000,   4.412995869736044E-002,   1.868343515049604E+003,   1.096132708451204E+001
  -1.016754173759066E+000,  -2.796966348721320E+007,   3.955835939661425E-005,  -1.395855213306376E-001,   5.875668004021938E+006,   2.889651056704869E+006,   1.545658917969648E-006,   2.337517223913248E-008,   8.765318869048536E+006,   5.875668004021938E+006,   8.861684951339003E+006,   2.061826968367658E+009,   4.640048192812912E+010,   4.847704620884609E+010,   3.233610922877821E+003,   3.247477971424092E+003,   4.314770741676762E-018,  -1.806382142506520E-024,   5.554344529493878E-010,   9.860333715476472E+005,   9.860280381997293E+005,   3.289035504021016E-003,  -6.037779245810975E+003,  -2.960130216912571E+003,  -8.426216504301769E+003,  -1.934494346829935E+004,  -6.045291564729685E+005,   6.037779245810975E+003,   9.725613437569817E+002,   1.495019641755222E+001,   3.001934961314203E+000,   2.037816733140548E+004,  -2.997347886493059E+005,  -1.282866009959637E+007,   2.132533229054691E-013,   1.682625786197845E-013,   3.462590176093851E-025,   7.854930091082725E-027,   1.621928434214686E-012,   2.132533229054691E-013,   2.582440671911534E-013,   8.559473102901635E-011,   1.896479490374084E-009,   2.545019454905492E-009,   8.308593748122775E-013,   8.333046336499586E-013,   1.344170067540811E-014,   1.041644476161624E-014,   7.716083772992333E-026,   2.340418335062556E-025,   8.572920921244297E-014,   1.344170067540811E-014,   3.272521141412587E-013,   6.022613130339442E-011,   1.444896499597996E-009,   1.583778176701628E-009,   2.072163545699525E-013,   2.089883178718105E-013,   1.466494488287821E-013,   1.156472006670618E-013,   2.565596243162311E-025,   8.325056456280701E-026,   1.109862025880605E-012,   1.466494488287821E-013,   2.812467495078552E-013,   7.713853112047571E-011,   1.745951826782055E-009,   2.224605695504204E-009,   6.229783680648359E-013,   6.251991950572426E-013,   4.531232782042892E-009,   3.089767293444926E-009,   4.050744285843570E-009,   1.983758094069535E-009,   1.505694399216214E-009,   1.824403529118428E-009,   2.547474687973357E-009,   1.584072894228712E-009,   2.226340756725142E-009,   7.277457699045698E-006,   4.962369372646264E-006,   6.505761590245887E-006,   3.186045897253995E-006,   2.418244178805092E-006,   2.930111991104361E-006,   4.091411801791705E-006,   2.544125193841172E-006,   3.575649599141527E-006,   3.448539604742159E-005,   7.335508553307545E+000,   4.881557618817696E-002,   4.109644106594465E+003,   2.413358403089444E+001
  -1.008684696189549E+000,  -2.777612101054490E+007,   3.648042005697834E-005,  -2.729156735026600E-001,   5.875668004021938E+006,   2.889651056704869E+006,   1.545658917969648E-006,   2.337517223913248E-008,   8.765318869048536E+006,   5.875668004021938E+006,   8.861684951339003E+006,   9.946739925534921E+008,   1.718558409570941E+010,   1.819499544706553E+010,   3.742217604943965E+003,   3.755276172818644E+003,  -2.998338721675607E-018,  -1.682283858292613E-024,   1.028037240729487E-009,   1.485657106841285E+006,   1.485638864677366E+006,   4.955557836873153E-003,  -7.844300963562930E+003,  -3.632851769677961E+003,  -8.401606927729721E+003,  -1.923280495041693E+004,  -5.785820579439200E+005,   7.844300963562930E+003,   1.193648131800443E+003,   2.417687373113111E+000,  -5.638580274941762E+000,   1.716003448287325E+004,  -2.768141198407126E+005,  -1.185467745787343E+007,   1.966606026336824E-013,   1.551704782894877E-013,   3.193174490443645E-025,   7.243757163130037E-027,   1.495730143641222E-012,   1.966606026336824E-013,   2.381507269778770E-013,   4.204824568010358E-011,   7.095294008417728E-010,   9.645697379888892E-010,   1.000869997396395E-012,   1.003349567221104E-012,   9.247233868819998E-015,   7.107942859604186E-015,   7.587606458799806E-026,   2.313153007022915E-025,   7.737979269234642E-014,   9.247233868819998E-015,   5.292332996380593E-013,   3.175546435898601E-011,   5.758617111719171E-010,   6.543740164851587E-010,   2.658266949099031E-013,   2.647045037745677E-013,   1.341894797120616E-013,   1.058162998128598E-013,   2.381703208922423E-025,   8.193427167618384E-026,   1.022946693324930E-012,   1.341894797120616E-013,   3.351782511979378E-013,   3.861731857306438E-011,   6.649735042851544E-010,   8.611711641543124E-010,   7.558555632342312E-013,   7.571345460722583E-013,   1.720433976629560E-009,   1.263153938717674E-009,   1.568007297325598E-009,   7.533651589298079E-010,   6.084378379360486E-010,   7.050560519318882E-010,   9.670688176997515E-010,   6.547161007816257E-010,   8.629512453937096E-010,   3.249063577395397E-006,   2.385483843426101E-006,   2.961203666072299E-006,   1.422740617546275E-006,   1.149043349062427E-006,   1.331508194718326E-006,   1.826322959849122E-006,   1.236440494363674E-006,   1.629695471353973E-006,   3.456150028423849E-005,   7.991257769218473E+000,   5.322765791179354E-002,   6.699652457907332E+003,   3.938660680001504E+001
  -1.000615218620033E+000,  -2.758076180794121E+007,   3.368656178660749E-005,  -4.002797324972041E-001,   5.875668004021938E+006,   2.889651056704869E+006,   1.545658917969648E-006,   2.337517223913248E-008,   8.765318869048536E+006,   5.875668004021938E+006,   8.861684951339003E+006,   5.262239053691916E+008,   7.121854507943274E+009,   7.662815072098302E+009,   4.284718736532092E+003,   4.296747519425099E+003,   1.093217061957668E-016,  -1.576852540222782E-024,   8.894282322747997E-008,   2.116714505158660E+006,   2.116661745835105E+006,   7.060423600900278E-003,  -9.229236922242728E+003,  -4.160949104650389E+003,  -8.374494676875289E+003,  -1.911838140407573E+004,  -5.518072323584358E+005,   9.229236922242728E+003,   1.367220685007433E+003,  -3.698854943979133E+000,  -1.147612699313887E+001,   1.739210190007585E+004,  -2.576334017553309E+005,  -1.101925546552362E+007,   1.815993218078020E-013,   1.432867246646838E-013,   2.948624758150838E-025,   6.688992968332954E-027,   1.381179433273082E-012,   1.815993218078020E-013,   2.199119189509202E-013,   2.251651524136804E-011,   2.962542174890536E-010,   4.089317992760133E-010,   1.174667693495421E-012,   1.177129866432067E-012,   7.422900437492356E-015,   5.527541099602604E-015,   7.469474193997503E-026,   2.285535638200652E-025,   7.081008712229778E-014,   7.422900437492356E-015,   7.216472590822612E-013,   1.749805833396704E-011,   2.466878121562106E-010,   2.831325763573668E-010,   3.324334784556843E-013,   3.330055824351601E-013,   1.235405146843655E-013,   9.736699680965672E-014,   2.214732311900476E-025,   8.064384991891036E-026,   9.443896512228207E-013,   1.235405146843655E-013,   3.871570323280339E-013,   2.084369627223437E-011,   2.797320823781059E-010,   3.669987249697978E-010,   8.939229551488418E-013,   8.957551050997646E-013,   7.321619062868670E-010,   5.487967165966147E-010,   6.710401763901163E-010,   3.206717977111486E-010,   2.652603245696905E-010,   3.022013066639959E-010,   4.114901085757185E-010,   2.835363920269242E-010,   3.688388697261204E-010,   1.621562210273828E-006,   1.215452496386438E-006,   1.486192305644698E-006,   7.102107670502537E-007,   5.874877052653561E-007,   6.693030797886212E-007,   9.113514432235738E-007,   6.279647911210821E-007,   8.168892258560767E-007,   3.467450247036085E-005,   8.683106301365919E+000,   5.792013601840792E-002,   1.030342209409781E+004,   6.067176513337559E+001
  -9.925457410505166E-001,  -2.738362348064128E+007,   3.114683105498631E-005,  -5.219136705144071E-001,   5.875668004021938E+006,   2.889651056704869E+006,   1.545658917969648E-006,   2.337517223913248E-008,   8.765318869048536E+006,   5.875668004021938E+006,   8.861684951339003E+006,   2.940532707280042E+008,   3.159065103284570E+009,   3.467855735975977E+009,   4.862726930869022E+003,   4.873490777983950E+003,  -3.137095474926330E-018,  -1.495035672401961E-024,   5.631954947604581E-009,   2.914794767490335E+006,   2.914657007928506E+006,   9.722249276626250E-003,  -1.037330578891568E+004,  -4.601803200772588E+003,  -8.345200415861342E+003,  -1.900209913289664E+004,  -5.241744497619022E+005,   1.037330578891568E+004,   1.512124363954050E+003,  -7.288804971700177E+000,  -1.655176334602445E+001,   1.878509431651123E+004,  -2.405399090338824E+005,  -1.031230052692482E+007,   1.679080053309688E-013,   1.324839095727347E-013,   2.726319111117664E-025,   6.184689765385510E-027,   1.277048181327942E-012,   1.679080053309688E-013,   2.033321010892029E-013,   1.272854541236588E-011,   1.321993669335192E-010,   1.859226440428841E-010,   1.353107666710998E-012,   1.355500205814415E-012,   6.426338536853057E-015,   4.618118382935585E-015,   7.359679532637402E-026,   2.257670944975569E-025,   6.578572681398899E-014,   6.426338536853057E-015,   9.045430171925085E-013,   1.001179566948043E-011,   1.114269903668839E-010,   1.279358989636552E-010,   4.050636164094527E-013,   4.057883338217974E-013,   1.140807830662636E-013,   8.986197917613497E-014,   2.062868725166356E-025,   7.937882467610931E-026,   8.732940298232910E-013,   1.140807830662636E-013,   4.370690731236381E-013,   1.182296216473740E-011,   1.252752414113075E-010,   1.665937290164744E-010,   1.037092983277150E-012,   1.038929581816876E-012,   3.355078444639467E-010,   2.511733364897142E-010,   3.073963418058693E-010,   1.469526520339203E-010,   1.227658634654233E-010,   1.388903891777546E-010,   1.885551924300264E-010,   1.284074730242909E-010,   1.685059526281146E-010,   8.691901660428886E-007,   6.507072715329645E-007,   7.963625345395807E-007,   3.807058527227124E-007,   3.180458609556488E-007,   3.598191888003578E-007,   4.884843133201761E-007,   3.326614105773158E-007,   4.365433457392227E-007,   3.485460673362193E-005,   9.419218558480212E+000,   6.299056453068384E-002,   1.526581859502123E+004,   9.012601931211964E+001
  -9.844762634810003E-001,  -2.718474384053340E+007,   2.883480563882229E-005,  -6.379726624876315E-001,   5.875668004021938E+006,   2.889651056704869E+006,   1.545658917969648E-006,   2.337517223913248E-008,   8.765318869048536E+006,   5.875668004021938E+006,   8.861684951339003E+006,   1.708267540571542E+008,   1.472783646473265E+009,   1.658347763982695E+009,   5.477895542610711E+003,   5.487147717831130E+003,  -3.133442521979425E-018,  -1.438684334304134E-024,   1.173125980499235E-008,   3.913569741097261E+006,   3.913236320574589E+006,   1.305315132569008E-002,  -1.135326495301786E+004,  -4.981124534757812E+003,  -8.313913232530880E+003,  -1.888415609828400E+004,  -4.956421926581088E+005,   1.135326495301786E+004,   1.636806078876690E+003,  -1.235784599990735E+001,  -2.276876457992938E+001,   2.234358879246573E+004,  -2.261184833276803E+005,  -9.690582678777963E+006,   1.554442148664665E-013,   1.226496453541954E-013,   2.523944780761233E-025,   5.725601009183724E-027,   1.182253052806398E-012,   1.554442148664665E-013,   1.882387843787375E-013,   7.480001184005083E-012,   6.194043140093829E-011,   8.907045380785061E-011,   1.537001045782481E-012,   1.539271366933451E-012,   5.815855781074039E-015,   4.042458244291056E-015,   7.256506742737880E-026,   2.229608625713148E-025,   6.215729192912656E-014,   5.815855781074039E-015,   1.078007553667270E-012,   5.906338164128737E-012,   5.264719633809413E-011,   5.997554149572429E-011,   4.896026992303620E-013,   4.900229584215427E-013,   1.055680951713357E-013,   8.311391631756063E-014,   1.924513411932085E-025,   7.813735486322741E-026,   8.088877991806407E-013,   1.055680951713357E-013,   4.848283741415815E-013,   6.955446844046302E-012,   5.884268637999023E-011,   7.937214970380851E-011,   1.187868263598441E-012,   1.189521897429481E-012,   1.633711887177824E-010,   1.206645406710022E-010,   1.491356393688557E-010,   7.157921049019197E-011,   6.013681892492722E-011,   6.776507996843706E-011,   9.179197822759047E-011,   6.052772174607495E-011,   8.137055940041864E-011,   4.938343235916059E-007,   3.647417411321694E-007,   4.508034627717937E-007,   2.163678386199903E-007,   1.817800649540712E-007,   2.048385807313506E-007,   2.774664849716155E-007,   1.829616761780981E-007,   2.459648820404431E-007,   3.515545388832019E-005,   1.021047458639038E+001,   6.855690351182625E-002,   2.195076069843166E+004,   1.301505259233435E+002
  -9.764067859114839E-001,  -2.698416089712674E+007,   2.672713615729023E-005,  -7.485160020333924E-001,   5.875668004021938E+006,   2.889651056704869E+006,   1.545658917969648E-006,   2.337517223913248E-008,   8.765318869048536E+006,   5.875668004021938E+006,   8.861684951339003E+006,   1.022048075578450E+008,   7.137436522375219E+008,   8.306858241232120E+008,   6.131917652955033E+003,   6.139403485282447E+003,  -2.990724931927756E-018,  -1.416730807192080E-024,   2.223654325038742E-008,   5.149451627206965E+006,   5.148692148749989E+006,   1.717418838051619E-002,  -1.221019484206626E+004,  -5.313024868015634E+003,  -8.280679420602832E+003,  -1.876449468578109E+004,  -4.661629900016470E+005,   1.221019484206626E+004,   1.745902596071890E+003,  -1.686773225064093E+001,  -2.804283398547590E+001,   2.623076430212003E+004,  -2.129825531457286E+005,  -9.146215165910600E+006,   1.440820773213582E-013,   1.136846147702637E-013,   2.339457968049017E-025,   5.307090315487973E-027,   1.095836702023257E-012,   1.440820773213582E-013,   1.744795398724525E-013,   4.531605329151226E-012,   3.013367105140951E-011,   4.455825744592155E-011,   1.727121840471630E-012,   1.729217463461343E-012,   5.414847694341283E-015,   3.656309920714766E-015,   7.158405481720563E-026,   2.201338341154152E-025,   5.985219534665555E-014,   5.414847694341283E-015,   1.241954290267974E-012,   3.572361374647706E-012,   2.571534203961709E-011,   2.904909031570364E-011,   5.788023881142179E-013,   5.817743953224781E-013,   9.785966744568587E-014,   7.700851315374739E-014,   1.798252161423363E-025,   7.691600491546371E-026,   7.505085331310563E-013,   9.785966744568587E-014,   5.303044566709597E-013,   4.211857344316719E-012,   2.866089471414537E-011,   3.938853506918225E-011,   1.344348689685826E-012,   1.346736440748388E-012,   8.435203814172417E-011,   6.081366300432945E-011,   7.650591309592595E-011,   3.696872653031804E-011,   3.112294609795667E-011,   3.502013305286425E-011,   4.738331161140615E-011,   2.969071690637277E-011,   4.148578004306169E-011,   2.967772375907137E-007,   2.139617644315116E-007,   2.691720798709797E-007,   1.300677112090709E-007,   1.095004006081917E-007,   1.232119410087778E-007,   1.667095263816428E-007,   1.044613638233200E-007,   1.459601388622018E-007,   3.567221332021800E-005,   1.107514949642182E+001,   7.488762894688927E-002,   3.070894156733531E+004,   1.834128973592645E+002
  -9.683373083419674E-001,  -2.678191284439000E+007,   2.480315240926464E-005,  -8.534589783005638E-001,   5.875668004021938E+006,   2.889651056704869E+006,   1.545658917969648E-006,   2.337517223913248E-008,   8.765318869048536E+006,   5.875668004021938E+006,   8.861684951339003E+006,   6.237128075578471E+007,   3.564015535974457E+008,   4.335102005795664E+008,   6.826524171648975E+003,   6.831987897758540E+003,  -2.970919558134315E-018,  -1.448899594297913E-024,   4.192573514804824E-008,   6.666009713175210E+006,   6.664362440780349E+006,   2.222992027631445E-002,  -1.296843317024831E+004,  -5.605820700318086E+003,  -8.245350407764852E+003,  -1.864269690998028E+004,  -4.357026625182720E+005,   1.296843317024831E+004,   1.842146438125275E+003,  -1.462595200451292E+001,  -3.116787373905174E+001,   3.153817225154445E+004,  -2.018277965268732E+005,  -8.650215509896467E+006,   1.337101626681511E-013,   1.055008965472817E-013,   2.171049385729301E-025,   4.925053293032137E-027,   1.016951632078806E-012,   1.337101626681511E-013,   1.619194287890204E-013,   2.783190844093226E-012,   1.508398322792159E-011,   2.312021207499075E-011,   1.924212753239322E-012,   1.926082292486265E-012,   5.139385556825955E-015,   3.387691246184484E-015,   7.063827812148791E-026,   2.172767009381858E-025,   5.887437566454906E-014,   5.139385556825955E-015,   1.395961220826382E-012,   2.195819773502806E-012,   1.293980169098234E-011,   1.446605219735099E-011,   6.825149166496335E-013,   6.816598667157907E-013,   9.085323696437604E-014,   7.146316144691597E-014,   1.682827184224494E-025,   7.570893584141668E-026,   6.975925466073869E-013,   9.085323696437604E-014,   5.732666928014741E-013,   2.587400487229753E-012,   1.436925604894184E-011,   2.023549211577750E-011,   1.510313474376092E-012,   1.511274817229440E-012,   4.638947347548278E-011,   3.243435050405262E-011,   4.173776581833939E-011,   2.032622747592697E-011,   1.722776406432129E-011,   1.929340633872507E-011,   2.606324599955582E-011,   1.520658643973134E-011,   2.244435947961432E-011,   1.895158506319503E-007,   1.325047055927247E-007,   1.705121356188751E-007,   8.303914663473618E-008,   7.038093163230099E-008,   7.881974163392446E-008,   1.064767039972141E-007,   6.212377396042373E-008,   9.169239398495066E-008,   3.657063100730525E-005,   1.204077907413719E+001,   8.245303888853218E-002,   4.178430174935602E+004,   2.526849447835164E+002
  -9.602678307724510E-001,  -2.657803804745829E+007,   2.304452463035210E-005,  -9.524714924363035E-001,   5.875668004021938E+006,   2.889651056704869E+006,   1.545658917969648E-006,   2.337517223913248E-008,   8.765318869048536E+006,   5.875668004021938E+006,   8.861684951339003E+006,   3.851385847461204E+007,   1.817064842279416E+008,   2.349577102017881E+008,   7.563480258740841E+003,   7.566678949975932E+003,  -2.811961780826852E-018,  -1.556808127164306E-024,   7.200932584256676E-008,   8.520416392660901E+006,   8.516977266952833E+006,   2.840957815874352E-002,  -1.364244484596726E+004,  -5.864088080719853E+003,  -8.207465124644343E+003,  -1.851775337504467E+004,  -4.042909645212717E+005,   1.364244484596726E+004,   1.927040761255845E+003,  -1.890856315673892E+001,  -3.621091900521603E+001,   3.995723985975940E+004,  -1.912201921212712E+005,  -8.192410451036728E+006,   1.242296578310606E-013,   9.802052452413016E-014,   2.017114607756949E-025,   4.575850280816812E-027,   9.448463060914445E-013,   1.242296578310606E-013,   1.504387911379911E-013,   1.724116644939607E-012,   7.695829817808898E-012,   1.238510537111119E-011,   2.128989871473367E-012,   2.130585094179678E-012,   4.945569274271822E-015,   3.197460568012341E-015,   6.970983475121044E-026,   2.143668002250151E-025,   5.930776777886722E-014,   4.945569274271822E-015,   1.539000278160036E-012,   1.365431976602591E-012,   6.621579051946905E-012,   7.399360932493567E-012,   7.917304715604832E-013,   7.893164537385723E-013,   8.446829497879771E-014,   6.641283653875755E-014,   1.577109187675334E-025,   7.450616692888292E-026,   6.496667933205854E-013,   8.446829497879771E-014,   6.132926201453395E-013,   1.604555088827268E-012,   7.337746229188235E-012,   1.072319055823865E-011,   1.683236738169072E-012,   1.683495547365976E-012,   2.750639173692864E-011,   1.857881553139786E-011,   2.453053300175171E-011,   1.204585496554632E-011,   1.033083037738686E-011,   1.147418010282650E-011,   1.546053677138232E-011,   8.247985154011008E-012,   1.305635289892521E-011,   1.301781141858199E-007,   8.792702411914570E-008,   1.160944174969285E-007,   5.700881083088250E-008,   4.889220037887706E-008,   5.430327401354735E-008,   7.316930335493739E-008,   3.903482374026868E-008,   6.179114348338115E-008,   3.814271247728764E-005,   1.315949933846787E+001,   9.207433844231741E-002,   5.511481772689603E+004,   3.403879261812439E+002
  -9.521983532029347E-001,  -2.637257502920997E+007,   2.143497140152070E-005,  -1.044861460410146E+000,   5.875668004021938E+006,   2.889651056704869E+006,   1.545658917969648E-006,   2.337517223913248E-008,   8.765318869048536E+006,   5.875668004021938E+006,   8.861684951339003E+006,   2.384273804831067E+007,   9.354085483116964E+007,   1.321209616376191E+008,   8.344580194659018E+003,   8.345305687059912E+003,  -2.617410338771094E-018,  -1.766251362177878E-024,   1.159489243103966E-007,   1.079508642350765E+007,   1.078809468969503E+007,   3.598521044080111E-002,  -1.423971284041725E+004,  -6.089458489587217E+003,  -8.166109116839842E+003,  -1.838778562898817E+004,  -3.721057431135880E+005,   1.423971284041725E+004,   2.001120715285944E+003,  -2.398864013203699E+001,  -4.241133337214283E+001,   5.025018527306450E+004,  -1.819520752667397E+005,  -7.814558377469924E+006,   1.155527920642033E-013,   9.117424523348415E-014,   1.876228502188861E-025,   4.256248348805719E-027,   8.788531711878989E-013,   1.155527920642033E-013,   1.399313388949223E-013,   1.072743719986298E-012,   3.956118620937456E-012,   6.831925168262337E-012,   2.342146393609966E-012,   2.343425821614197E-012,   4.809497519186072E-015,   3.063553778245479E-015,   6.877577527997201E-026,   2.113622101484316E-025,   6.132213527635100E-014,   4.809497519186072E-015,   1.669135723040270E-012,   8.505110695903851E-013,   3.432829460540485E-012,   3.883429399593743E-012,   9.090413487354878E-013,   9.090160678246676E-013,   7.863836054919754E-014,   6.180401474840459E-014,   1.480071585725814E-025,   7.329156894868100E-026,   6.063428258840496E-013,   7.863836054919754E-014,   6.496661336100381E-013,   9.986661698543271E-013,   3.781688900805132E-012,   5.849093245372806E-012,   1.864444711985140E-012,   1.865289237017687E-012,   1.788742406385516E-011,   1.172796775341829E-011,   1.583427196037620E-011,   7.833219902790724E-012,   6.874200150723525E-012,   7.513546652101658E-012,   1.005420416106443E-011,   4.853767602694761E-012,   8.320725308274543E-012,   9.784572283850204E-008,   6.415297575343195E-008,   8.661480714347867E-008,   4.284837552938921E-008,   3.760245635609533E-008,   4.109973580495792E-008,   5.499734730911282E-008,   2.655051939733661E-008,   4.551507133852075E-008,   4.090886531911643E-005,   1.448906788359160E+001,   1.049911830433152E-001,   6.999600705713815E+004,   4.476947050496961E+002
