  -1.024823651328582E+000,  -2.816135186024940E+007,   4.295439975104089E-005,   0.000000000000000E+000,   5.875668004021938E+005,   5.875668004021938E+005,   1.400276126248680E-005,   2.457649811211985E-007,   1.175133585563131E+006,   5.875668004021938E+005,   5.875668004021938E+005,   7.050801604826310E+009,   2.279815907627708E+011,   2.350335676389974E+011,   9.239112562240957E+002,   9.296951898107736E+002,  -2.300215364008849E-017,  -0.000000000000000E+000,   6.108379912650755E-010
  -1.016754173759066E+000,  -2.796966348721320E+007,   3.955835939661424E-005,  -1.396028965917361E-001,   5.875668004021938E+005,   5.875668004021938E+005,   1.400276126248680E-005,   2.457649811211985E-007,   1.175133585563131E+006,   5.875668004021938E+005,   5.875668004021938E+005,   2.062264162550256E+009,   4.641382711460115E+010,   4.847726636587923E+010,   1.084453760838429E+003,   1.090205465111512E+003,   6.270364129416640E-018,  -1.800361232244962E-024,   8.072979193320856E-010
  -1.008684696189549E+000,  -2.777612101054490E+007,   3.648042005697833E-005,  -2.729759422513594E-001,   5.875668004021938E+005,   5.875668004021938E+005,   1.400276126248680E-005,   2.457649811211985E-007,   1.175133585563131E+006,   5.875668004021938E+005,   5.875668004021938E+005,   9.953127746589988E+008,   1.719754038501885E+010,   1.819402829518186E+010,   1.256059610672723E+003,   1.261721621488977E+003,  -1.209636308753340E-018,  -1.669695894890141E-024,   4.149415028000207E-010
  -1.000615218620033E+000,  -2.758076180794121E+007,   3.368656178660750E-005,  -4.004373044098296E-001,   5.875668004021938E+005,   5.875668004021938E+005,   1.400276126248680E-005,   2.457649811211985E-007,   1.175133585563131E+006,   5.875668004021938E+005,   5.875668004021938E+005,   5.270602233549764E+008,   7.133203148404048E+009,   7.661437057994385E+009,   1.439293096057561E+003,   1.444803204604037E+003,   2.310131370728655E-016,  -1.552001096138885E-024,   1.881695376813091E-007
  -9.925457410505166E-001,  -2.738362348064128E+007,   3.114683105498629E-005,  -5.222780194914577E-001,   5.875668004021938E+005,   5.875668004021938E+005,   1.400276126248680E-005,   2.457649811211985E-007,   1.175133585563131E+006,   5.875668004021938E+005,   5.875668004021938E+005,   2.950953128741213E+008,   3.170030405257179E+009,   3.466300854712092E+009,   1.634737390299209E+003,   1.640028590690236E+003,  -1.322746232930666E-018,  -1.447825881599769E-024,   2.380959439164664E-009
  -9.844762634810003E-001,  -2.718474384053340E+007,   2.883480563882229E-005,  -6.387555856176009E-001,   5.875668004021938E+005,   5.875668004021938E+005,   1.400276126248680E-005,   2.457649811211985E-007,   1.175133585563131E+006,   5.875668004021938E+005,   5.875668004021938E+005,   1.720969291123421E+008,   1.483436479921203E+009,   1.656708545981090E+009,   1.842994889232899E+003,   1.847995441280840E+003,  -1.334939508607806E-018,  -1.353248217038260E-024,   5.025695980174276E-009
  -9.764067859114839E-001,  -2.698416089712674E+007,   2.672713615729023E-005,  -7.501076584079587E-001,   5.875668004021938E+005,   5.875668004021938E+005,   1.400276126248680E-005,   2.457649811211985E-007,   1.175133585563131E+006,   5.875668004021938E+005,   5.875668004021938E+005,   1.037241297220743E+008,   7.240745770000861E+008,   8.289738389144076E+008,   2.064687666818540E+003,   2.069321084505254E+003,  -5.142354084434909E-019,  -1.269049263776271E-024,   3.866280823536036E-009
  -9.683373083419674E-001,  -2.678191284439000E+007,   2.480315240926464E-005,  -8.565455271535543E-001,   5.875668004021938E+005,   5.875668004021938E+005,   1.400276126248680E-005,   2.457649811211985E-007,   1.175133585563131E+006,   5.875668004021938E+005,   5.875668004021938E+005,   6.421277998101813E+007,   3.663444891169811E+008,   4.317324071375394E+008,   2.300457857307615E+003,   2.304642716861643E+003,  -1.379208095767260E-018,  -1.193749654826846E-024,   1.988481567753482E-008
  -9.602678307724510E-001,  -2.657803804745829E+007,   2.304452463035209E-005,  -9.582579501462211E-001,   5.875668004021938E+005,   5.875668004021938E+005,   1.400276126248680E-005,   2.457649811211985E-007,   1.175133585563131E+006,   5.875668004021938E+005,   5.875668004021938E+005,   4.061275722907151E+007,   1.912373283695439E+008,   2.330252240910518E+008,   2.550968110668357E+003,   2.554618676660649E+003,  -1.366166812666983E-018,  -1.140040913602575E-024,   3.640832436527166E-008
  -9.521983532029347E-001,  -2.637257502920997E+007,   2.143497140152070E-005,  -1.055348245102387E+000,   5.875668004021938E+005,   5.875668004021938E+005,   1.400276126248680E-005,   2.457649811211985E-007,   1.175133585563131E+006,   5.875668004021938E+005,   5.875668004021938E+005,   2.621272379063340E+007,   1.025567946103382E+008,   1.299446573090659E+008,   2.816901593252832E+003,   2.819929076830130E+003,  -1.332933743229925E-018,  -1.096452113474019E-024,   6.344833604346143E-008
